Date / Time,Temperature [C],DissolvedOxygen [mg/l],Time (s) Run 1,pH Run 3,Voltage (mV) Run 3,Conductivity (µS/cm) Run 1
4/19/2022 6:09,1.9,3.71,474840,6.86,6,4.7
4/19/2022 6:11,1.9,4.24,474960,6.87,5,5.3
4/19/2022 6:13,1.9,3.45,475080,6.86,6,4.3
4/19/2022 6:15,1.9,3.71,475200,6.84,7,4.7
4/19/2022 6:17,1.9,3.71,475320,6.86,6,4.7
4/19/2022 6:19,1.9,3.71,475440,6.86,6,4.7
4/19/2022 6:21,1.9,3.71,475560,6.87,5,4.7
4/19/2022 6:23,1.8,3.71,475680,6.87,5,4.7
4/19/2022 6:25,1.8,3.71,475800,6.86,6,4.7
4/19/2022 6:27,1.8,3.71,475920,6.86,6,4.7
4/19/2022 6:29,1.8,3.71,476040,6.86,6,4.7
4/19/2022 6:31,1.8,3.45,476160,6.84,7,4.3
4/19/2022 6:33,1.8,3.71,476280,6.84,7,4.7
4/19/2022 6:35,1.8,3.71,476400,6.84,7,4.7
4/19/2022 6:37,1.8,3.71,476520,6.84,7,4.7
4/19/2022 6:39,1.8,3.45,476640,6.84,7,4.3
4/19/2022 6:41,1.8,3.45,476760,6.84,7,4.3
4/19/2022 6:43,1.7,3.71,476880,6.84,7,4.7
4/19/2022 6:45,1.7,3.71,477000,6.84,7,4.7
4/19/2022 6:47,1.7,3.45,477120,6.82,8,4.3
4/19/2022 6:49,1.6,3.71,477240,6.84,7,4.7
4/19/2022 6:51,1.5,3.71,477360,6.86,6,4.7
4/19/2022 6:53,1.5,3.45,477480,6.84,7,4.3
4/19/2022 6:55,1.5,3.71,477600,6.84,7,4.7
4/19/2022 6:57,1.5,3.71,477720,6.86,6,4.7
4/19/2022 6:59,1.5,3.71,477840,6.84,7,4.7
4/19/2022 7:01,1.5,3.45,477960,6.84,7,4.3
4/19/2022 7:03,1.5,3.71,478080,6.84,7,4.7
4/19/2022 7:05,1.5,3.71,478200,6.84,7,4.7
4/19/2022 7:07,1.5,3.45,478320,6.86,6,4.3
4/19/2022 7:09,1.5,3.71,478440,6.84,7,4.7
4/19/2022 7:11,1.5,3.71,478560,6.82,8,4.7
4/19/2022 7:13,1.5,3.71,478680,6.84,7,4.7
4/19/2022 7:15,1.6,3.71,478800,6.84,7,4.7
4/19/2022 7:17,1.6,3.45,478920,6.82,8,4.3
4/19/2022 7:19,1.6,3.71,479040,6.82,8,4.7
4/19/2022 7:21,1.6,3.71,479160,6.84,7,4.7
4/19/2022 7:23,1.6,3.71,479280,6.84,7,4.7
4/19/2022 7:25,1.6,3.71,479400,6.84,7,4.7
4/19/2022 7:27,1.6,3.71,479520,6.86,6,4.7
4/19/2022 7:29,1.6,3.45,479640,6.82,8,4.3
4/19/2022 7:31,1.7,3.45,479760,6.86,6,4.3
4/19/2022 7:33,1.6,3.45,479880,6.84,7,4.3
4/19/2022 7:35,1.6,3.71,480000,6.84,7,4.7
4/19/2022 7:37,1.6,3.71,480120,6.84,7,4.7
4/19/2022 7:39,1.6,3.45,480240,6.84,7,4.3
4/19/2022 7:41,1.6,3.45,480360,6.84,7,4.3
4/19/2022 7:43,1.6,3.71,480480,6.81,9,4.7
4/19/2022 7:45,1.6,3.71,480600,6.84,7,4.7
4/19/2022 7:47,1.6,3.71,480720,6.82,8,4.7
4/19/2022 7:49,1.6,3.45,480840,6.82,8,4.3
4/19/2022 7:51,1.6,3.71,480960,6.82,8,4.7
4/19/2022 7:53,1.7,3.71,481080,6.82,8,4.7
4/19/2022 7:55,1.6,3.71,481200,6.81,9,4.7
4/19/2022 7:57,1.6,3.71,481320,6.84,7,4.7
4/19/2022 7:59,1.7,3.71,481440,6.86,6,4.7
4/19/2022 8:01,1.7,3.45,481560,6.84,7,4.3
4/19/2022 8:03,1.7,3.71,481680,6.82,8,4.7
4/19/2022 8:05,1.6,3.45,481800,6.82,8,4.3
4/19/2022 8:07,1.7,3.45,481920,6.84,7,4.3
4/19/2022 8:09,1.7,3.71,482040,6.87,5,4.7
4/19/2022 8:11,1.7,3.71,482160,6.87,5,4.7
4/19/2022 8:13,1.7,4.24,482280,6.86,6,5.3
4/19/2022 8:15,1.8,3.71,482400,6.84,7,4.7
4/19/2022 8:17,1.8,3.71,482520,6.79,10,4.7
4/19/2022 8:19,1.9,3.71,482640,6.79,10,4.7
4/19/2022 8:21,2,3.71,482760,6.81,9,4.7
4/19/2022 8:23,2.1,3.71,482880,6.77,11,4.7
4/19/2022 8:25,2.2,4.24,483000,6.82,8,5.3
4/19/2022 8:27,2.1,3.71,483120,6.86,6,4.7
4/19/2022 8:29,2.1,3.71,483240,6.81,9,4.7
4/19/2022 8:31,2.1,3.71,483360,6.82,8,4.7
4/19/2022 8:33,2.1,3.71,483480,6.79,10,4.7
4/19/2022 8:35,2.1,3.71,483600,6.82,8,4.7
4/19/2022 8:37,2,3.71,483720,6.81,9,4.7
4/19/2022 8:39,2,3.45,483840,6.79,10,4.3
4/19/2022 8:41,2.2,3.45,483960,6.79,10,4.3
4/19/2022 8:43,2.2,4.24,484080,6.82,8,5.3
4/19/2022 8:45,2.2,3.71,484200,6.74,13,4.7
4/19/2022 8:47,2.3,3.71,484320,6.81,9,4.7
4/19/2022 8:49,2.2,3.45,484440,6.81,9,4.3
4/19/2022 8:51,2.4,3.71,484560,6.79,10,4.7
4/19/2022 8:53,2.6,3.71,484680,6.86,6,4.7
4/19/2022 8:55,2.7,4.24,484800,6.64,19,5.3
4/19/2022 8:57,2.9,4.24,484920,6.76,12,5.3
4/19/2022 8:59,3.1,4.24,485040,6.81,9,5.3
4/19/2022 9:01,2.9,4.51,485160,6.71,15,5.7
4/19/2022 9:03,2.7,5.04,485280,6.81,9,6.3
4/19/2022 9:05,2.5,3.71,485400,6.79,10,4.7
4/19/2022 9:07,2.3,3.71,485520,6.82,8,4.7
4/19/2022 9:09,2.2,3.45,485640,6.72,14,4.3
4/19/2022 9:11,2,3.18,485760,6.81,9,4
4/19/2022 9:13,1.9,4.24,485880,6.74,13,5.3
4/19/2022 9:15,1.9,4.24,486000,6.82,8,5.3
4/19/2022 9:17,1.8,3.45,486120,6.87,5,4.3
4/19/2022 9:19,1.8,4.24,486240,6.64,19,5.3
4/19/2022 9:21,1.8,4.24,486360,6.56,24,5.3
4/19/2022 9:23,1.7,3.71,486480,6.54,25,4.7
4/19/2022 9:25,1.7,3.45,486600,6.54,25,4.3
4/19/2022 9:27,1.5,4.24,486720,6.52,26,5.3
4/19/2022 9:29,1.5,3.71,486840,6.51,27,4.7
4/19/2022 9:31,1.4,3.71,486960,6.54,25,4.7
4/19/2022 9:33,1.5,3.71,487080,6.56,24,4.7
4/19/2022 9:35,1.7,4.24,487200,6.56,24,5.3
4/19/2022 9:37,2,3.71,487320,6.56,24,4.7
4/19/2022 9:39,2.3,3.71,487440,6.52,26,4.7
4/19/2022 9:41,2.6,3.71,487560,6.54,25,4.7
4/19/2022 9:43,2.6,3.71,487680,6.57,23,4.7
4/19/2022 9:45,2.8,4.24,487800,6.56,24,5.3
4/19/2022 9:47,2.9,3.45,487920,6.56,24,4.3
4/19/2022 9:49,3,4.24,488040,6.42,32,5.3
4/19/2022 9:51,3.1,3.71,488160,6.39,34,4.7
4/19/2022 9:53,3.4,3.71,488280,6.39,34,4.7
4/19/2022 9:55,3.6,0,488400,6.37,35,0
4/19/2022 9:57,4,4.51,488520,6.34,37,5.7
4/19/2022 9:59,4,3.45,488640,6.36,36,4.3
4/19/2022 10:01,4,3.71,488760,6.34,37,4.7
4/19/2022 10:03,4.2,3.71,488880,6.32,38,4.7
4/19/2022 10:05,4.2,3.71,489000,6.31,39,4.7
4/19/2022 10:07,4.3,3.71,489120,6.31,39,4.7
4/19/2022 10:09,4.1,2.39,489240,6.31,39,3
4/19/2022 10:11,3.9,3.45,489360,6.32,38,4.3
4/19/2022 10:13,3.8,3.71,489480,6.32,38,4.7
4/19/2022 10:15,3.7,3.71,489600,6.31,39,4.7
4/19/2022 10:17,3.7,4.51,489720,6.31,39,5.7
4/19/2022 10:19,3.4,3.71,489840,6.32,38,4.7
4/19/2022 10:21,3.4,3.71,489960,6.34,37,4.7
4/19/2022 10:23,3.4,4.24,490080,6.34,37,5.3
4/19/2022 10:25,3.3,3.45,490200,6.34,37,4.3
4/19/2022 10:27,3.3,3.71,490320,6.36,36,4.7
4/19/2022 10:29,3.3,4.24,490440,6.36,36,5.3
4/19/2022 10:31,3.2,3.71,490560,6.37,35,4.7
4/19/2022 10:33,3.2,3.71,490680,6.37,35,4.7
4/19/2022 10:35,3.2,3.71,490800,6.36,36,4.7
4/19/2022 10:37,8.4,3.71,490920,6.36,36,4.7
4/19/2022 10:39,-46.9,3.71,491040,6.36,36,4.7
4/19/2022 10:41,-2.7,4.24,491160,6.37,35,5.3
4/19/2022 10:43,-2.9,3.45,491280,6.36,36,4.3
4/19/2022 10:45,-46.7,3.45,491400,6.36,36,4.3
4/19/2022 10:47,63,3.71,491520,6.37,35,4.7
4/19/2022 10:49,-2.7,5.04,491640,6.37,35,6.3
4/19/2022 10:51,106.9,3.71,491760,6.37,35,4.7
4/19/2022 10:53,-46.7,3.71,491880,6.36,36,4.7
4/19/2022 10:55,-46.9,3.71,492000,6.34,37,4.7
4/19/2022 10:57,-2.7,3.45,492120,6.32,38,4.3
4/19/2022 10:59,19,3.45,492240,6.34,37,4.3
4/19/2022 11:01,-46.7,3.45,492360,6.34,37,4.3
4/19/2022 11:03,63,3.45,492480,6.37,35,4.3
4/19/2022 11:05,-2.7,3.45,492600,6.37,35,4.3
4/19/2022 11:07,-46.9,3.45,492720,6.37,35,4.3
4/19/2022 11:09,-46.7,3.45,492840,6.42,32,4.3
4/19/2022 11:11,-46.8,3.45,492960,6.42,32,4.3
4/19/2022 11:13,-46.7,3.45,493080,6.44,31,4.3
4/19/2022 11:15,-2.9,3.45,493200,6.42,32,4.3
4/19/2022 11:17,-2.9,3.45,493320,6.41,33,4.3
4/19/2022 11:19,-2.9,3.71,493440,6.41,33,4.7
4/19/2022 11:21,-46.7,3.18,493560,6.41,33,4
4/19/2022 11:23,41,3.45,493680,6.41,33,4.3
4/19/2022 11:25,-2.7,3.71,493800,6.41,33,4.7
4/19/2022 11:27,41,3.71,493920,6.41,33,4.7
4/19/2022 11:29,-46.7,3.71,494040,6.44,31,4.7
4/19/2022 11:31,-46.9,3.71,494160,6.46,30,4.7
4/19/2022 11:33,-46.6,3.71,494280,6.42,32,4.7
4/19/2022 11:35,-2.9,3.45,494400,6.42,32,4.3
4/19/2022 11:37,-46.8,3.45,494520,6.41,33,4.3
4/19/2022 11:39,-46.9,3.71,494640,6.41,33,4.7
4/19/2022 11:41,-46.8,3.71,494760,6.39,34,4.7
4/19/2022 11:43,-2.9,3.45,494880,6.39,34,4.3
4/19/2022 11:45,-46.8,3.45,495000,6.39,34,4.3
4/19/2022 11:47,-46.8,3.45,495120,6.41,33,4.3
4/19/2022 11:49,-46.8,3.45,495240,6.39,34,4.3
4/19/2022 11:51,-35.9,3.45,495360,6.39,34,4.3
4/19/2022 11:53,-46.6,3.18,495480,6.37,35,4
4/19/2022 11:55,-46.9,3.18,495600,6.37,35,4
4/19/2022 11:57,-46.7,3.45,495720,6.42,32,4.3
4/19/2022 11:59,-46.9,3.18,495840,6.42,32,4
4/19/2022 12:01,-2.7,3.45,495960,6.39,34,4.3
4/19/2022 12:03,-46.9,3.18,496080,6.41,33,4
4/19/2022 12:05,-2.7,3.18,496200,6.46,30,4
4/19/2022 12:07,-46.8,2.39,496320,6.49,28,3
4/19/2022 12:09,-46.7,3.18,496440,6.54,25,4
4/19/2022 12:11,-30.4,3.18,496560,6.51,27,4
4/19/2022 12:13,-2.7,3.18,496680,6.52,26,4
4/19/2022 12:15,-46.9,3.18,496800,6.61,21,4
4/19/2022 12:17,-46.7,4.51,496920,6.36,36,5.7
4/19/2022 12:19,-41.4,2.39,497040,6.34,37,3
4/19/2022 12:21,-46.6,3.18,497160,6.32,38,4
4/19/2022 12:23,-46.9,3.18,497280,6.32,38,4
4/19/2022 12:25,-46.7,3.45,497400,6.32,38,4.3
4/19/2022 12:27,-22.1,3.18,497520,6.29,40,4
4/19/2022 12:29,-46.9,3.18,497640,6.27,41,4
4/19/2022 12:31,-13.9,3.18,497760,6.27,41,4
4/19/2022 12:33,-2.7,3.18,497880,6.27,41,4
4/19/2022 12:35,-35.9,3.18,498000,6.26,42,4
4/19/2022 12:37,-2.7,3.45,498120,6.24,43,4.3
4/19/2022 12:39,-46.9,3.18,498240,6.24,43,4
4/19/2022 12:41,-2.7,3.18,498360,6.21,45,4
4/19/2022 12:43,-46.9,3.18,498480,6.17,47,4
4/19/2022 12:45,-46.7,3.18,498600,6.16,48,4
4/19/2022 12:47,-35.9,3.18,498720,6.14,49,4
4/19/2022 12:49,-2.9,2.65,498840,6.11,51,3.3
4/19/2022 12:51,-13.9,3.18,498960,6.06,54,4
4/19/2022 12:53,-2.7,3.45,499080,6.04,55,4.3
4/19/2022 12:55,-46.8,3.18,499200,6.02,56,4
4/19/2022 12:57,-2.7,3.18,499320,6.01,57,4
4/19/2022 12:59,-46.9,3.18,499440,6.01,57,4
4/19/2022 13:01,-46.6,3.18,499560,6.01,57,4
4/19/2022 13:03,-46.8,3.18,499680,5.99,58,4
4/19/2022 13:05,-46.8,2.65,499800,5.99,58,3.3
4/19/2022 13:07,-46.9,3.18,499920,6.01,57,4
4/19/2022 13:09,-2.9,3.18,500040,6.02,56,4
4/19/2022 13:11,-44.1,3.18,500160,5.99,58,4
4/19/2022 13:13,-2.7,3.18,500280,5.97,59,4
4/19/2022 13:15,-44.1,3.18,500400,6.11,51,4
4/19/2022 13:17,-46.8,2.65,500520,6.21,45,3.3
4/19/2022 13:19,-19.4,2.65,500640,6.27,41,3.3
4/19/2022 13:21,-46.8,2.65,500760,6.17,47,3.3
4/19/2022 13:23,-46.9,3.18,500880,6.14,49,4
4/19/2022 13:25,-46.7,3.18,501000,6.11,51,4
4/19/2022 13:27,-41.4,3.18,501120,6.11,51,4
4/19/2022 13:29,-2.9,3.18,501240,6.07,53,4
4/19/2022 13:31,-35.9,2.65,501360,6.06,54,3.3
4/19/2022 13:33,-46.6,3.18,501480,6.01,57,4
4/19/2022 13:35,-24.9,3.18,501600,6.01,57,4
4/19/2022 13:37,-2.7,2.65,501720,6.01,57,3.3
4/19/2022 13:39,-16.6,3.18,501840,6.01,57,4
4/19/2022 13:41,-2.9,3.18,501960,6.01,57,4
4/19/2022 13:43,41,2.65,502080,5.97,59,3.3
4/19/2022 13:45,-46.6,3.18,502200,5.96,60,4
4/19/2022 13:47,-46.9,3.18,502320,5.96,60,4
4/19/2022 13:49,-2.7,3.18,502440,5.94,61,4
4/19/2022 13:51,-13.9,3.18,502560,5.91,63,4
4/19/2022 13:53,-2.9,2.65,502680,5.91,63,3.3
4/19/2022 13:55,8.1,3.18,502800,5.91,63,4
4/19/2022 13:57,-46.6,3.18,502920,5.91,63,4
4/19/2022 13:59,-24.9,2.65,503040,5.89,64,3.3
4/19/2022 14:01,-2.7,3.18,503160,5.87,65,4
4/19/2022 14:03,-19.4,2.65,503280,5.87,65,3.3
4/19/2022 14:05,-2.9,3.18,503400,5.87,65,4
4/19/2022 14:07,-35.9,2.65,503520,5.89,64,3.3
4/19/2022 14:09,-46.8,2.65,503640,5.89,64,3.3
4/19/2022 14:11,-46.9,3.18,503760,5.89,64,4
4/19/2022 14:13,-2.7,2.65,503880,5.91,63,3.3
4/19/2022 14:15,-46.9,2.65,504000,5.91,63,3.3
4/19/2022 14:17,-2.9,2.65,504120,5.92,62,3.3
4/19/2022 14:19,-13.9,2.65,504240,5.94,61,3.3
4/19/2022 14:21,-46.6,3.18,504360,5.94,61,4
4/19/2022 14:23,-24.9,2.65,504480,6.02,56,3.3
4/19/2022 14:25,-2.9,2.65,504600,6.01,57,3.3
4/19/2022 14:27,46.5,2.65,504720,5.97,59,3.3
4/19/2022 14:29,-2.9,3.18,504840,5.99,58,4
4/19/2022 14:31,-44.1,2.65,504960,5.97,59,3.3
4/19/2022 14:33,-46.6,2.65,505080,5.99,58,3.3
4/19/2022 14:35,-44.1,3.18,505200,5.99,58,4
4/19/2022 14:37,-46.6,2.65,505320,5.99,58,3.3
4/19/2022 14:39,-46.8,2.65,505440,6.01,57,3.3
4/19/2022 14:41,-46.8,2.65,505560,5.97,59,3.3
4/19/2022 14:43,84.9,2.65,505680,6.02,56,3.3
4/19/2022 14:45,-2.7,2.65,505800,6.04,55,3.3
4/19/2022 14:47,84.9,2.65,505920,6.06,54,3.3
4/19/2022 14:49,-2.7,3.18,506040,6.09,52,4
4/19/2022 14:51,-38.6,2.65,506160,6.11,51,3.3
4/19/2022 14:53,-46.7,2.65,506280,6.11,51,3.3
4/19/2022 14:55,-41.4,2.65,506400,6.16,48,3.3
4/19/2022 14:57,-2.9,2.65,506520,6.17,47,3.3
4/19/2022 14:59,63,2.65,506640,6.17,47,3.3
4/19/2022 15:01,-46.6,2.39,506760,6.12,50,3
4/19/2022 15:03,43.8,2.65,506880,6.09,52,3.3
4/19/2022 15:05,-2.7,2.65,507000,6.16,48,3.3
4/19/2022 15:07,79.4,2.65,507120,6.14,49,3.3
4/19/2022 15:09,-2.7,3.18,507240,6.16,48,4
4/19/2022 15:11,-46.9,3.18,507360,6.12,50,4
4/19/2022 15:13,-46.9,3.18,507480,6.22,44,4
4/19/2022 15:15,-46.8,3.18,507600,6.24,43,4
4/19/2022 15:17,-46.6,2.39,507720,6.27,41,3
4/19/2022 15:19,-2.9,3.18,507840,6.27,41,4
4/19/2022 15:21,-46.9,3.18,507960,6.29,40,4
4/19/2022 15:23,-46.9,2.65,508080,6.09,52,3.3
4/19/2022 15:25,-46.9,2.65,508200,6.06,54,3.3
4/19/2022 15:27,-46.9,2.65,508320,6.02,56,3.3
4/19/2022 15:29,-46.9,2.65,508440,6.02,56,3.3
4/19/2022 15:31,-2.9,2.65,508560,6.02,56,3.3
4/19/2022 15:33,-46.6,2.65,508680,6.01,57,3.3
4/19/2022 15:35,-44.1,2.65,508800,6.01,57,3.3
4/19/2022 15:37,-2.7,2.65,508920,6.01,57,3.3
4/19/2022 15:39,-46.9,2.65,509040,6.02,56,3.3
4/19/2022 15:41,-46.7,3.18,509160,5.97,59,4
4/19/2022 15:43,-2.9,2.65,509280,6.01,57,3.3
4/19/2022 15:45,-46.6,2.65,509400,6.01,57,3.3
4/19/2022 15:47,-41.4,2.65,509520,6.01,57,3.3
4/19/2022 15:49,-2.7,2.65,509640,6.02,56,3.3
4/19/2022 15:51,84.9,2.65,509760,6.01,57,3.3
4/19/2022 15:53,-46.6,2.65,509880,6.01,57,3.3
4/19/2022 15:55,-27.6,2.65,510000,6.01,57,3.3
4/19/2022 15:57,-46.9,3.18,510120,5.97,59,4
4/19/2022 15:59,-46.8,3.18,510240,5.97,59,4
4/19/2022 16:01,-2.7,3.18,510360,5.97,59,4
4/19/2022 16:03,-41.4,2.65,510480,5.99,58,3.3
4/19/2022 16:05,-46.7,2.65,510600,5.99,58,3.3
4/19/2022 16:07,63,2.65,510720,5.99,58,3.3
4/19/2022 16:09,-46.6,2.65,510840,5.99,58,3.3
4/19/2022 16:11,-46.9,2.65,510960,5.97,59,3.3
4/19/2022 16:13,-2.9,2.65,511080,6.01,57,3.3
4/19/2022 16:15,-35.9,2.65,511200,5.99,58,3.3
4/19/2022 16:17,-2.8,2.65,511320,6.01,57,3.3
4/19/2022 16:19,-44.1,2.65,511440,6.02,56,3.3
4/19/2022 16:21,-46.6,2.65,511560,6.01,57,3.3
4/19/2022 16:23,-46.9,2.65,511680,6.02,56,3.3
4/19/2022 16:25,-2.7,2.65,511800,6.01,57,3.3
4/19/2022 16:27,-46.8,2.65,511920,6.01,57,3.3
4/19/2022 16:29,-2.7,2.65,512040,6.04,55,3.3
4/19/2022 16:31,-24.9,2.39,512160,5.99,58,3
4/19/2022 16:33,-46.7,2.39,512280,6.02,56,3
4/19/2022 16:35,74,2.65,512400,6.01,57,3.3
4/19/2022 16:37,-2.7,2.65,512520,5.99,58,3.3
4/19/2022 16:39,-24.9,2.39,512640,5.99,58,3
4/19/2022 16:41,-46.6,2.39,512760,6.01,57,3
4/19/2022 16:43,-13.9,2.39,512880,5.99,58,3
4/19/2022 16:45,-46.6,2.65,513000,6.02,56,3.3
4/19/2022 16:47,-35.9,2.65,513120,6.04,55,3.3
4/19/2022 16:49,-46.7,2.65,513240,6.02,56,3.3
4/19/2022 16:51,-46.9,2.65,513360,6.06,54,3.3
4/19/2022 16:53,-46.6,2.39,513480,6.02,56,3
4/19/2022 16:55,-27.6,2.65,513600,6.04,55,3.3
4/19/2022 16:57,-46.7,3.18,513720,6.02,56,4
4/19/2022 16:59,68.5,2.65,513840,6.02,56,3.3
4/19/2022 17:01,-46.6,2.65,513960,6.06,54,3.3
4/19/2022 17:03,-46.9,2.65,514080,6.06,54,3.3
4/19/2022 17:05,-46.6,3.18,514200,6.06,54,4
4/19/2022 17:07,-2.9,2.65,514320,6.04,55,3.3
4/19/2022 17:09,-46.6,2.65,514440,6.06,54,3.3
4/19/2022 17:11,-35.9,3.18,514560,6.06,54,4
4/19/2022 17:13,-46.6,2.65,514680,6.06,54,3.3
4/19/2022 17:15,63,3.18,514800,6.04,55,4
4/19/2022 17:17,-2.7,2.65,514920,6.06,54,3.3
4/19/2022 17:19,-35.9,2.65,515040,6.07,53,3.3
4/19/2022 17:21,-46.7,2.65,515160,6.06,54,3.3
4/19/2022 17:23,95.9,2.65,515280,6.04,55,3.3
4/19/2022 17:25,-46.6,2.65,515400,6.04,55,3.3
4/19/2022 17:27,-44.1,2.65,515520,6.06,54,3.3
4/19/2022 17:29,-46.8,2.65,515640,6.06,54,3.3
4/19/2022 17:31,-2.9,2.39,515760,6.04,55,3
4/19/2022 17:33,-46.6,2.65,515880,6.04,55,3.3
4/19/2022 17:35,19,2.65,516000,6.04,55,3.3
4/19/2022 17:37,-46.8,2.65,516120,6.06,54,3.3
4/19/2022 17:39,-35.9,2.65,516240,6.06,54,3.3
4/19/2022 17:41,-2.7,2.65,516360,6.09,52,3.3
4/19/2022 17:43,-35.9,2.65,516480,6.09,52,3.3
4/19/2022 17:45,-46.8,2.65,516600,6.11,51,3.3
4/19/2022 17:47,41,2.65,516720,6.12,50,3.3
4/19/2022 17:49,-2.7,2.39,516840,6.16,48,3
4/19/2022 17:51,41,2.65,516960,6.21,45,3.3
4/19/2022 17:53,-46.6,2.39,517080,6.16,48,3
4/19/2022 17:55,-24.9,2.65,517200,6.21,45,3.3
4/19/2022 17:57,-46.7,2.65,517320,6.17,47,3.3
4/19/2022 17:59,-33.1,2.65,517440,6.26,42,3.3
4/19/2022 18:01,-2.7,2.65,517560,6.26,42,3.3
4/19/2022 18:03,-46.9,2.65,517680,6.12,50,3.3
4/19/2022 18:05,-46.7,2.65,517800,6.11,51,3.3
4/19/2022 18:07,-46.9,2.65,517920,6.11,51,3.3
4/19/2022 18:09,-46.8,2.65,518040,6.16,48,3.3
4/19/2022 18:11,-46.9,3.18,518160,6.17,47,4
4/19/2022 18:13,-46.9,2.39,518280,6.16,48,3
4/19/2022 18:15,30,2.65,518400,6.16,48,3.3
4/19/2022 18:17,-46.7,2.65,518520,6.17,47,3.3
4/19/2022 18:19,8.1,2.65,518640,6.17,47,3.3
4/19/2022 18:21,-46.6,2.65,518760,6.22,44,3.3
4/19/2022 18:23,-44.1,2.65,518880,6.24,43,3.3
4/19/2022 18:25,-2.7,2.65,519000,6.24,43,3.3
4/19/2022 18:27,54.7,2.65,519120,6.31,39,3.3
4/19/2022 18:29,-46.6,2.39,519240,6.32,38,3
4/19/2022 18:31,-46.9,2.39,519360,6.32,38,3
4/19/2022 18:33,-2.8,2.65,519480,6.39,34,3.3
4/19/2022 18:35,-44.1,2.65,519600,6.42,32,3.3
4/19/2022 18:37,-2.7,2.65,519720,6.44,31,3.3
4/19/2022 18:39,-46.8,2.39,519840,6.49,28,3
4/19/2022 18:41,-2.7,2.65,519960,6.49,28,3.3
4/19/2022 18:43,-24.9,2.65,520080,6.49,28,3.3
4/19/2022 18:45,-46.6,2.65,520200,6.47,29,3.3
4/19/2022 18:47,-2.9,2.65,520320,6.06,54,3.3
4/19/2022 18:49,-46.6,2.65,520440,6.04,55,3.3
4/19/2022 18:51,2.6,2.65,520560,6.01,57,3.3
4/19/2022 18:53,-46.6,2.65,520680,5.99,58,3.3
4/19/2022 18:55,-46.9,2.39,520800,5.97,59,3
4/19/2022 18:57,-2.9,2.65,520920,6.01,57,3.3
4/19/2022 18:59,-33.1,3.18,521040,5.99,58,4
4/19/2022 19:01,-46.6,3.18,521160,6.01,57,4
4/19/2022 19:03,-41.4,3.18,521280,5.99,58,4
4/19/2022 19:05,-46.6,3.18,521400,6.01,57,4
4/19/2022 19:07,-41.4,3.18,521520,6.04,55,4
4/19/2022 19:09,-2.7,3.18,521640,6.06,54,4
4/19/2022 19:11,,3.18,521760,6.04,55,4
4/19/2022 19:13,,3.18,521880,6.04,55,4
4/19/2022 19:15,,3.18,522000,6.06,54,4
4/19/2022 19:17,,3.18,522120,6.06,54,4
4/19/2022 19:19,,3.45,522240,6.02,56,4.3
4/19/2022 19:21,,3.45,522360,6.02,56,4.3
4/19/2022 19:23,,3.45,522480,6.01,57,4.3
4/19/2022 19:25,,3.18,522600,6.01,57,4
4/19/2022 19:27,,3.18,522720,6.02,56,4
4/19/2022 19:29,,3.45,522840,6.01,57,4.3
4/19/2022 19:31,,1.33,522960,6.01,57,1.7
4/19/2022 19:33,,3.18,523080,6.01,57,4
4/19/2022 19:35,,3.18,523200,5.99,58,4
4/19/2022 19:37,,3.71,523320,5.99,58,4.7
4/19/2022 19:39,,3.45,523440,6.01,57,4.3
4/19/2022 19:41,,3.45,523560,6.01,57,4.3
4/19/2022 19:43,,3.45,523680,6.04,55,4.3
4/19/2022 19:45,,3.45,523800,6.04,55,4.3
4/19/2022 19:47,,3.45,523920,6.04,55,4.3
4/19/2022 19:49,,3.45,524040,6.04,55,4.3
4/19/2022 19:51,,4.24,524160,6.04,55,5.3
4/19/2022 19:53,,3.45,524280,6.06,54,4.3
4/19/2022 19:55,,3.45,524400,6.06,54,4.3
4/19/2022 19:57,,3.45,524520,6.06,54,4.3
4/19/2022 19:59,,3.45,524640,6.06,54,4.3
4/19/2022 20:01,,3.45,524760,6.07,53,4.3
4/19/2022 20:03,,3.45,524880,6.11,51,4.3
4/19/2022 20:05,,3.71,525000,6.09,52,4.7
4/19/2022 20:07,,3.71,525120,6.09,52,4.7
4/19/2022 20:09,,3.71,525240,6.11,51,4.7
4/19/2022 20:11,,3.71,525360,6.07,53,4.7
4/19/2022 20:13,,3.71,525480,6.09,52,4.7
4/19/2022 20:15,,3.45,525600,6.09,52,4.3
4/19/2022 20:17,,3.45,525720,6.09,52,4.3
4/19/2022 20:19,,3.45,525840,6.07,53,4.3
4/19/2022 20:21,,3.45,525960,6.09,52,4.3
4/19/2022 20:23,,3.71,526080,6.07,53,4.7
4/19/2022 20:25,,3.45,526200,6.09,52,4.3
4/19/2022 20:27,,3.71,526320,6.09,52,4.7
4/19/2022 20:29,,3.71,526440,6.12,50,4.7
4/19/2022 20:31,,3.45,526560,6.07,53,4.3
4/19/2022 20:33,,3.45,526680,6.11,51,4.3
4/19/2022 20:35,,3.45,526800,6.11,51,4.3
4/19/2022 20:37,,3.71,526920,6.09,52,4.7
4/19/2022 20:39,,3.45,527040,6.11,51,4.3
4/19/2022 20:41,,3.71,527160,6.11,51,4.7
4/19/2022 20:43,,3.71,527280,6.07,53,4.7
4/19/2022 20:45,,4.24,527400,6.09,52,5.3
4/19/2022 20:47,,4.24,527520,6.09,52,5.3
